#광역	국회의원선거구	행정동(읍면)	더민주타깃	더민주평균	더민주적극	더민주소극	제3당(무소속)	새누리소극	새누리적극	새누리평균	새누리타깃
경기도	고양시일산서구		 4.235 	 49.217 	 46.430 	 2.787 	 1.448 	 2.795 	 47.264 	 50.059 	 4.244 
경기도	의왕시과천시(과천시)	청계동	 5.856 	 52.095 	 46.701 	 5.394 	 0.461 	 4.264 	 43.526 	 47.790 	 4.725 
경기도	의왕시과천시(과천시)	중앙동	 4.912 	 44.594 	 40.269 	 4.325 	 0.587 	 1.817 	 53.442 	 55.259 	 2.403 
경기도	의왕시과천시(과천시)	부곡동	 3.509 	 52.047 	 49.006 	 3.042 	 0.467 	 5.445 	 42.391 	 47.836 	 5.912 
경기도	의왕시과천시(과천시)	내손1동	 3.347 	 51.176 	 48.229 	 2.946 	 0.401 	 3.732 	 44.992 	 48.724 	 4.133 
경기도	의왕시과천시(과천시)	부림동	 2.963 	 53.043 	 50.663 	 2.381 	 0.582 	 2.174 	 44.637 	 46.811 	 2.756 
경기도	의왕시과천시(과천시)	내손2동	 2.738 	 55.146 	 52.760 	 2.386 	 0.352 	 5.358 	 39.408 	 44.766 	 5.710 
경기도	의왕시과천시(의왕시)	고천동	 2.481 	 46.840 	 44.640 	 2.200 	 0.281 	 3.735 	 49.355 	 53.090 	 4.016 
경기도	의왕시과천시(의왕시)	별양동	 2.329 	 49.520 	 47.734 	 1.785 	 0.544 	 2.537 	 47.807 	 50.344 	 3.081 
경기도	의왕시과천시(의왕시)	갈현동	 2.258 	 49.411 	 47.771 	 1.639 	 0.619 	 2.158 	 48.277 	 50.435 	 2.777 
경기도	의왕시과천시(의왕시)	문원동	 2.207 	 50.072 	 48.295 	 1.777 	 0.429 	 3.490 	 46.331 	 49.821 	 3.919 
경기도	의왕시과천시(의왕시)	과천동	 2.166 	 46.208 	 44.615 	 1.594 	 0.572 	 3.232 	 50.417 	 53.649 	 3.804 
경기도	의왕시과천시(의왕시)	오전동	 1.823 	 52.682 	 51.173 	 1.509 	 0.315 	 4.137 	 43.103 	 47.239 	 4.451 
경기도	의왕시과천시		 3.049 	 50.236 	 47.655 	 2.582 	 0.467 	 3.506 	 46.141 	 49.647 	 3.974 
경기도	구리시	갈매동	 6.070 	 35.162 	 34.013 	 1.149 	 4.921 	 5.608 	 56.770 	 62.378 	 10.529 
경기도	구리시	동구동	 4.479 	 50.946 	 48.816 	 2.130 	 2.349 	 3.356 	 44.524 	 47.880 	 5.705 
경기도	구리시	교문1동	 3.978 	 44.120 	 42.842 	 1.277 	 2.701 	 4.271 	 50.259 	 54.530 	 6.972 
경기도	구리시	교문2동	 3.931 	 48.862 	 46.832 	 2.030 	 1.901 	 2.717 	 47.470 	 50.188 	 4.618 
경기도	구리시	인창동	 3.853 	 49.320 	 47.976 	 1.343 	 2.510 	 3.316 	 46.110 	 49.425 	 5.826 
경기도	구리시	수택3동	 3.713 	 50.778 	 48.519 	 2.259 	 1.454 	 2.370 	 46.125 	 48.495 	 3.824 
경기도	구리시	수택2동	 2.966 	 47.886 	 47.425 	 0.460 	 2.505 	 3.628 	 47.234 	 50.861 	 6.133 
경기도	구리시	수택1동	 2.345 	 47.015 	 46.779 	 0.236 	 2.108 	 2.862 	 49.069 	 51.931 	 4.970 
경기도	구리시		 3.917 	 46.761 	 45.400 	 1.361 	 2.556 	 3.516 	 48.445 	 51.961 	 6.072 
경기도	남양주시갑	수동면	 5.891 	 35.069 	 31.885 	 3.184 	 2.707 	 8.100 	 55.478 	 63.578 	 10.806 
경기도	남양주시갑	호평동	 5.114 	 54.906 	 52.247 	 2.658 	 2.456 	 6.591 	 37.276 	 43.867 	 9.046 
경기도	남양주시갑	화도읍	 5.080 	 49.460 	 46.814 	 2.646 	 2.435 	 9.197 	 40.126 	 49.323 	 11.631 
경기도	남양주시갑	평내동	 4.225 	 54.719 	 52.945 	 1.774 	 2.450 	 7.180 	 36.876 	 44.056 	 9.630 
경기도	남양주시갑		 5.077 	 48.538 	 45.973 	 2.566 	 2.512 	 7.767 	 42.439 	 50.206 	 10.278 
경기도	남양주시을	진접읍	 4.538 	 51.667 	 48.402 	 3.265 	 1.273 	 9.223 	 38.473 	 47.696 	 10.496 
경기도	남양주시을	별내동	 4.047 	 50.443 	 47.554 	 2.889 	 1.157 	 1.853 	 46.932 	 48.785 	 3.011 
경기도	남양주시을	오남읍	 3.635 	 53.071 	 50.474 	 2.597 	 1.038 	 7.628 	 38.783 	 46.410 	 8.666 
경기도	남양주시을	별내면	 2.933 	 50.633 	 49.232 	 1.401 	 1.532 	 5.258 	 43.343 	 48.601 	 6.790 
경기도	남양주시을		 4.504 	 49.834 	 47.281 	 2.553 	 1.951 	 6.977 	 42.192 	 49.169 	 8.928 
경기도	남양주시병	 조안면 	 5.457 	 34.884 	 31.532 	 3.352 	 2.104 	 6.764 	 57.300 	 64.064 	 8.868 
경기도	남양주시병	 와부읍 	 4.919 	 48.661 	 46.179 	 2.482 	 2.436 	 5.573 	 44.548 	 50.121 	 8.009 
경기도	남양주시병	 진건읍 	 4.783 	 45.881 	 42.215 	 3.666 	 1.117 	 9.316 	 44.244 	 53.560 	 10.433 
경기도	남양주시병	 지금동 	 4.706 	 50.087 	 46.689 	 3.398 	 1.308 	 7.089 	 42.169 	 49.259 	 8.397 
경기도	남양주시병	 양정동 	 4.690 	 37.936 	 35.908 	 2.028 	 2.662 	 7.627 	 53.106 	 60.733 	 10.289 
경기도	남양주시병	 금곡동 	 4.346 	 45.120 	 43.057 	 2.063 	 2.283 	 7.284 	 46.454 	 53.738 	 9.566 
경기도	남양주시병	 퇴계원면 	 4.329 	 49.966 	 46.944 	 3.022 	 1.307 	 8.293 	 41.087 	 49.380 	 9.600 
경기도	남양주시병	도농동	 4.309 	 46.028 	 43.027 	 3.001 	 1.308 	 5.297 	 48.020 	 53.318 	 6.605 
경기도	남양주시병		 4.692 	 44.821 	 41.944 	 2.877 	 1.816 	 7.155 	 47.116 	 54.272 	 8.971 
경기도	오산시	세마동	 5.922 	 52.236 	 46.751 	 5.484 	 0.438 	 5.894 	 41.761 	 47.655 	 6.332 
경기도	오산시	신장동	 4.851 	 51.202 	 46.642 	 4.560 	 0.291 	 6.095 	 42.629 	 48.725 	 6.386 
경기도	오산시	초평동	 3.743 	 51.928 	 48.534 	 3.394 	 0.349 	 6.120 	 41.864 	 47.984 	 6.470 
경기도	오산시	남촌동	 3.288 	 53.122 	 50.372 	 2.750 	 0.538 	 5.291 	 41.452 	 46.744 	 5.830 
경기도	오산시	대원동	 2.244 	 52.602 	 50.655 	 1.947 	 0.296 	 3.785 	 43.539 	 47.324 	 4.081 
경기도	오산시	중앙동	 2.142 	 50.352 	 48.562 	 1.791 	 0.352 	 5.173 	 44.387 	 49.560 	 5.524 
경기도	오산시		 3.698 	 51.907 	 48.586 	 3.321 	 0.377 	 5.393 	 42.605 	 47.999 	 5.771 
경기도	화성시갑	양감면	 24.769 	 30.998 	 24.152 	 6.846 	 17.922 	 19.598 	 40.442 	 60.040 	 37.521 
경기도	화성시갑	향남읍	 24.445 	 48.741 	 40.379 	 8.363 	 16.082 	 15.345 	 27.872 	 43.218 	 31.427 
경기도	화성시갑	장안면	 16.921 	 35.659 	 30.952 	 4.707 	 12.214 	 12.717 	 45.517 	 58.234 	 24.931 
경기도	화성시갑	팔탄면	 15.304 	 35.377 	 31.557 	 3.820 	 11.484 	 12.922 	 45.959 	 58.882 	 24.406 
경기도	화성시갑	정남면	 14.093 	 34.771 	 31.450 	 3.321 	 10.772 	 12.520 	 47.323 	 59.843 	 23.292 
경기도	화성시갑	우정읍	 13.717 	 38.111 	 34.716 	 3.396 	 10.321 	 11.488 	 45.240 	 56.728 	 21.809 
경기도	화성시갑	서신면	 11.743 	 26.997 	 25.438 	 1.559 	 10.184 	 13.240 	 54.672 	 67.911 	 23.424 
경기도	화성시갑	매송면	 11.465 	 35.506 	 30.704 	 4.803 	 6.662 	 4.703 	 56.460 	 61.163 	 11.365 
경기도	화성시갑	송산면	 10.574 	 24.471 	 22.510 	 1.961 	 8.614 	 10.921 	 60.301 	 71.223 	 19.535 
경기도	화성시갑	마도면	 10.267 	 29.365 	 26.593 	 2.772 	 7.495 	 8.602 	 58.286 	 66.888 	 16.097 
경기도	화성시갑	비봉면	 10.075 	 29.225 	 26.100 	 3.125 	 6.951 	 6.930 	 60.370 	 67.300 	 13.881 
경기도	화성시갑	남양읍	 8.738 	 41.933 	 40.174 	 1.759 	 6.979 	 8.368 	 46.210 	 54.578 	 15.347 
경기도	화성시갑		 14.343 	 34.263 	 30.394 	 3.869 	 10.473 	 11.446 	 49.054 	 60.501 	 21.920 
경기도	화성시을	동탄2동	 10.764 	 55.796 	 50.202 	 5.593 	 5.170 	 8.638 	 32.981 	 41.619 	 13.809 
경기도	화성시을	동탄3동	 10.714 	 63.379 	 57.759 	 5.620 	 5.093 	 9.030 	 25.044 	 34.074 	 14.124 
경기도	화성시을	동탄1동	 10.151 	 58.700 	 53.826 	 4.874 	 5.277 	 9.166 	 29.496 	 38.662 	 14.442 
경기도	화성시을	동탄면	 9.712 	 40.231 	 38.162 	 2.068 	 7.644 	 11.009 	 44.938 	 55.947 	 18.653 
경기도	화성시을	동탄4동									 - 
경기도	화성시을		 10.335 	 54.526 	 49.987 	 4.539 	 5.796 	 9.461 	 33.115 	 42.576 	 15.257 
경기도	화성시병	기배동	 18.807 	 49.970 	 44.685 	 5.285 	 13.522 	 14.761 	 28.508 	 43.269 	 28.283 
경기도	화성시병	화산동	 15.332 	 48.338 	 44.930 	 3.408 	 11.924 	 14.108 	 31.592 	 45.700 	 26.032 
경기도	화성시병	봉담읍	 13.662 	 50.399 	 45.616 	 4.784 	 8.878 	 8.209 	 36.952 	 45.161 	 17.087 
경기도	화성시병	병점1동	 10.645 	 55.307 	 53.462 	 1.845 	 8.799 	 11.034 	 29.259 	 40.293 	 19.833 
경기도	화성시병	진안동	 8.916 	 56.582 	 55.614 	 0.967 	 7.948 	 10.679 	 28.765 	 39.444 	 18.628 
경기도	화성시병	반월동	 8.546 	 51.398 	 48.944 	 2.454 	 6.092 	 7.794 	 37.762 	 45.556 	 13.886 
경기도	화성시병	병점2동	 7.623 	 58.813 	 57.963 	 0.850 	 6.773 	 9.045 	 28.755 	 37.800 	 15.819 
경기도	화성시병		 11.933 	 52.972 	 50.173 	 2.799 	 9.134 	 10.804 	 31.656 	 42.461 	 19.938 
경기도	시흥시갑	신천동	 6.722 	 48.770 	 45.735 	 3.035 	 3.687 	 2.174 	 47.213 	 49.387 	 5.860 
경기도	시흥시갑	대야동	 5.889 	 47.957 	 45.402 	 2.556 	 3.333 	 2.112 	 48.264 	 50.376 	 5.445 
경기도	시흥시갑	매화동	 5.307 	 47.497 	 43.608 	 3.889 	 1.417 	 1.175 	 50.619 	 51.794 	 2.592 
경기도	시흥시갑	과림동	 3.686 	 33.560 	 30.917 	 2.643 	 1.043 	 2.065 	 63.854 	 65.918 	 3.108 
경기도	시흥시갑	은행동	 3.432 	 51.787 	 50.235 	 1.552 	 1.881 	 1.157 	 46.116 	 47.273 	 3.037 
경기도	시흥시갑	신현동	 3.033 	 41.750 	 40.675 	 1.075 	 1.958 	 2.190 	 55.081 	 57.271 	 4.147 
경기도	시흥시갑	능곡동	 2.551 	 54.105 	 53.012 	 1.093 	 1.458 	 2.073 	 42.850 	 44.923 	 3.531 
경기도	시흥시갑	목감동	 2.533 	 43.267 	 42.180 	 1.088 	 1.445 	 2.634 	 53.376 	 56.010 	 4.079 
경기도	시흥시갑	연성동	 2.430 	 53.337 	 52.664 	 0.673 	 1.757 	 1.659 	 44.126 	 45.785 	 3.415 
경기도	시흥시갑		 3.954 	 46.892 	 44.936 	 1.956 	 1.998 	 1.915 	 50.167 	 52.082 	 3.913 
경기도	시흥시을	정왕4동	 4.892 	 57.336 	 54.370 	 2.965 	 1.926 	 7.572 	 34.129 	 41.701 	 9.498 
경기도	시흥시을	정왕본동	 4.370 	 56.234 	 53.802 	 2.432 	 1.938 	 4.773 	 38.024 	 42.797 	 6.711 
경기도	시흥시을	정왕1동	 4.349 	 56.672 	 54.310 	 2.363 	 1.986 	 5.802 	 36.532 	 42.335 	 7.789 
경기도	시흥시을	군자동	 4.313 	 51.573 	 48.792 	 2.780 	 1.533 	 6.884 	 40.777 	 47.661 	 8.416 
경기도	시흥시을	정왕2동	 4.307 	 57.333 	 55.034 	 2.299 	 2.008 	 7.178 	 34.485 	 41.663 	 9.186 
경기도	시흥시을	정왕3동	 4.095 	 55.935 	 53.896 	 2.039 	 2.056 	 7.718 	 35.319 	 43.037 	 9.774 
경기도	시흥시을	월곶동									 - 
경기도	시흥시을	장곡동									 - 
경기도	시흥시을		 4.388 	 55.847 	 53.367 	 2.480 	 1.908 	 6.655 	 36.544 	 43.199 	 8.562 
경기도	군포시갑	산본1동	 2.126 	 51.942 	 50.282 	 1.660 	 0.466 	 0.978 	 46.964 	 47.941 	 1.444 
경기도	군포시갑	대야동	 2.046 	 53.728 	 52.157 	 1.572 	 0.474 	 1.182 	 44.971 	 46.153 	 1.656 
경기도	군포시갑	금정동	 1.625 	 52.716 	 51.429 	 1.287 	 0.338 	 1.605 	 45.594 	 47.199 	 1.944 
경기도	군포시갑	군포2동	 1.267 	 53.145 	 52.199 	 0.946 	 0.321 	 1.202 	 45.573 	 46.775 	 1.523 
경기도	군포시갑	군포1동	 1.004 	 50.699 	 49.990 	 0.710 	 0.294 	 0.553 	 48.674 	 49.227 	 0.847 
경기도	군포시갑		 1.614 	 52.446 	 51.211 	 1.235 	 0.379 	 1.104 	 46.355 	 47.459 	 1.483 
경기도	군포시을	궁내동	 2.910 	 51.918 	 49.312 	 2.606 	 0.304 	 2.949 	 45.057 	 48.006 	 3.253 
경기도	군포시을	오금동	 2.618 	 57.205 	 54.950 	 2.255 	 0.363 	 1.278 	 41.427 	 42.704 	 1.641 
경기도	군포시을	산본2동	 2.262 	 51.948 	 50.045 	 1.903 	 0.359 	 1.236 	 46.726 	 47.962 	 1.595 
경기도	군포시을	광정동	 1.872 	 51.495 	 49.893 	 1.601 	 0.271 	 2.148 	 46.290 	 48.438 	 2.419 
경기도	군포시을	수리동	 1.686 	 53.101 	 51.745 	 1.356 	 0.330 	 1.647 	 45.170 	 46.817 	 1.977 
경기도	군포시을	재궁동	 1.262 	 54.661 	 53.793 	 0.868 	 0.394 	 0.792 	 44.448 	 45.240 	 1.186 
경기도	군포시을		 2.102 	 53.388 	 51.623 	 1.765 	 0.337 	 1.675 	 44.853 	 46.528 	 2.012 
경기도	하남시	천현동	 5.928 	 35.275 	 33.520 	 1.755 	 4.173 	 4.214 	 58.424 	 62.638 	 8.387 
경기도	하남시	덕풍3동	 5.882 	 46.349 	 43.073 	 3.276 	 2.605 	 0.961 	 51.387 	 52.348 	 3.566 
경기도	하남시	풍산동	 5.655 	 40.018 	 35.777 	 4.241 	 1.414 	 3.974 	 55.300 	 59.274 	 5.389 
경기도	하남시	덕풍1동	 5.343 	 46.588 	 44.207 	 2.381 	 2.962 	 1.859 	 50.072 	 51.931 	 4.821 
경기도	하남시	덕풍2동	 5.123 	 44.927 	 42.698 	 2.229 	 2.894 	 1.869 	 51.757 	 53.626 	 4.764 
경기도	하남시	감북동	 5.032 	 36.923 	 33.473 	 3.451 	 1.581 	 4.722 	 57.564 	 62.286 	 6.303 
경기도	하남시	신장2동	 5.007 	 45.267 	 42.459 	 2.807 	 2.199 	 0.798 	 52.836 	 53.633 	 2.997 
경기도	하남시	초이동	 4.590 	 39.350 	 36.878 	 2.472 	 2.118 	 6.273 	 53.318 	 59.591 	 8.391 
경기도	하남시	신장1동	 4.351 	 44.647 	 43.670 	 0.977 	 3.375 	 4.563 	 49.103 	 53.666 	 7.937 
경기도	하남시	춘궁동	 3.683 	 30.752 	 29.355 	 1.397 	 2.286 	 3.514 	 64.591 	 68.105 	 5.800 
경기도	하남시		 5.060 	 41.010 	 38.511 	 2.499 	 2.561 	 3.275 	 54.435 	 57.710 	 5.836 
경기도	파주시갑	교하동	 5.296 	 54.321 	 49.311 	 5.009 	 0.287 	 6.700 	 38.907 	 45.608 	 6.987 
경기도	파주시갑	광탄면	 4.043 	 36.061 	 32.444 	 3.617 	 0.425 	 6.436 	 57.396 	 63.832 	 6.861 
경기도	파주시갑	운정1동	 3.900 	 57.118 	 53.578 	 3.540 	 0.360 	 6.077 	 36.685 	 42.762 	 6.437 
경기도	파주시갑	운정2동	 3.430 	 57.345 	 54.248 	 3.097 	 0.333 	 4.857 	 37.687 	 42.544 	 5.190 
경기도	파주시갑	탄현면	 2.893 	 44.298 	 41.914 	 2.383 	 0.510 	 4.496 	 51.079 	 55.575 	 5.005 
경기도	파주시갑	조리읍	 2.777 	 43.008 	 40.538 	 2.471 	 0.306 	 4.945 	 51.970 	 56.915 	 5.252 
경기도	파주시갑	운정3동	 2.298 	 57.615 	 55.524 	 2.091 	 0.207 	 4.014 	 38.302 	 42.316 	 4.221 
경기도	파주시갑		 3.520 	 49.966 	 46.794 	 3.173 	 0.347 	 5.361 	 44.575 	 49.936 	 5.708 
경기도	파주시을	월롱면	 34.905 	 58.677 	 53.341 	 5.336 	 29.569 	 4.961 	 36.247 	 41.208 	 34.530 
경기도	파주시을	금촌2동	 31.058 	 50.911 	 48.297 	 2.614 	 28.445 	 4.130 	 43.465 	 47.595 	 32.575 
경기도	파주시을	금촌3동	 26.447 	 47.766 	 46.943 	 0.823 	 25.624 	 2.016 	 49.057 	 51.073 	 27.641 
경기도	파주시을	금촌1동	 26.012 	 41.989 	 38.976 	 3.013 	 22.998 	 2.983 	 54.026 	 57.009 	 25.981 
경기도	파주시을	군내면	 23.652 	 34.328 	 30.508 	 3.820 	 19.832 	 4.428 	 59.910 	 64.338 	 24.260 
경기도	파주시을	문산읍	 23.268 	 41.261 	 39.594 	 1.667 	 21.601 	 1.569 	 56.684 	 58.253 	 23.171 
경기도	파주시을	진동면	 21.994 	 34.790 	 30.000 	 4.790 	 17.204 	 6.685 	 58.621 	 65.306 	 23.889 
경기도	파주시을	법원읍	 21.374 	 31.230 	 30.443 	 0.787 	 20.588 	 6.837 	 59.447 	 66.284 	 27.424 
경기도	파주시을	파평면	 19.996 	 30.052 	 28.564 	 1.488 	 18.508 	 4.828 	 63.379 	 68.207 	 23.336 
경기도	파주시을	파주읍	 19.306 	 33.244 	 31.881 	 1.364 	 17.942 	 1.463 	 64.632 	 66.095 	 19.405 
경기도	파주시을	적성면	 16.475 	 27.197 	 26.728 	 0.470 	 16.006 	 3.063 	 68.536 	 71.599 	 19.069 
경기도	파주시을		 24.044 	 39.222 	 36.843 	 2.379 	 21.665 	 3.906 	 55.819 	 59.724 	 25.571 
경기도	여주시양평군(여주시)	양동면	 22.017 	 28.028 	 27.098 	 0.930 	 21.087 	 9.627 	 58.808 	 68.435 	 30.714 
경기도	여주시양평군(여주시)	서종면	 20.476 	 32.893 	 29.844 	 3.048 	 17.428 	 1.321 	 65.296 	 66.616 	 18.749 
경기도	여주시양평군(여주시)	가남읍	 19.723 	 37.349 	 36.207 	 1.143 	 18.581 	 2.099 	 60.599 	 62.698 	 20.679 
경기도	여주시양평군(여주시)	강상면	 19.278 	 32.282 	 28.500 	 3.782 	 15.495 	 3.040 	 65.001 	 68.041 	 18.535 
경기도	여주시양평군(여주시)	능서면	 18.632 	 29.778 	 27.055 	 2.723 	 15.909 	 2.821 	 66.890 	 69.712 	 18.730 
경기도	여주시양평군(여주시)	옥천면	 17.911 	 31.465 	 28.847 	 2.617 	 15.293 	 2.988 	 65.767 	 68.755 	 18.281 
경기도	여주시양평군(여주시)	양서면	 17.838 	 34.084 	 31.577 	 2.507 	 15.331 	 3.293 	 63.479 	 66.772 	 18.624 
경기도	여주시양평군(여주시)	양평읍	 17.700 	 34.888 	 33.808 	 1.079 	 16.621 	 1.727 	 63.796 	 65.524 	 18.349 
경기도	여주시양평군(여주시)	용문면	 17.417 	 33.060 	 32.120 	 0.940 	 16.477 	 0.847 	 66.119 	 66.966 	 17.324 
경기도	여주시양평군(여주시)	흥천면	 16.980 	 27.336 	 23.912 	 3.424 	 13.557 	 2.106 	 70.613 	 72.720 	 15.663 
경기도	여주시양평군(여주시)	강하면	 16.820 	 26.499 	 22.760 	 3.739 	 13.081 	 3.581 	 70.004 	 73.585 	 16.663 
경기도	여주시양평군(여주시)	강천면	 16.396 	 29.284 	 27.541 	 1.743 	 14.653 	 2.675 	 68.036 	 70.711 	 17.328 
경기도	여주시양평군(양평군)	지평면	 15.566 	 29.363 	 28.575 	 0.788 	 14.779 	 1.469 	 69.120 	 70.589 	 16.248 
경기도	여주시양평군(양평군)	산북면	 15.246 	 29.442 	 28.048 	 1.395 	 13.851 	 1.890 	 69.103 	 70.993 	 15.741 
경기도	여주시양평군(양평군)	청운면	 15.134 	 28.158 	 27.598 	 0.560 	 14.574 	 0.919 	 70.676 	 71.594 	 15.492 
경기도	여주시양평군(양평군)	점동면	 15.009 	 27.546 	 27.004 	 0.542 	 14.467 	 0.971 	 71.136 	 72.107 	 15.437 
경기도	여주시양평군(양평군)	단월면	 14.534 	 28.488 	 27.281 	 1.207 	 13.328 	 2.075 	 69.895 	 71.970 	 15.403 
경기도	여주시양평군(양평군)	북내면	 14.453 	 28.230 	 28.000 	 0.230 	 14.222 	 0.881 	 70.835 	 71.716 	 15.104 
경기도	여주시양평군(양평군)	대신면	 13.198 	 25.200 	 24.378 	 0.822 	 12.376 	 1.018 	 73.894 	 74.912 	 13.394 
경기도	여주시양평군(양평군)	개군면	 12.093 	 27.739 	 27.143 	 0.596 	 11.496 	 1.978 	 71.469 	 73.447 	 13.474 
경기도	여주시양평군(양평군)	금사면	 10.126 	 21.648 	 21.308 	 0.340 	 9.786 	 1.452 	 77.419 	 78.871 	 11.238 
경기도	여주시양평군(양평군)	여흥동									 - 
경기도	여주시양평군(양평군)	중앙동									 - 
경기도	여주시양평군(양평군)	오학동									 - 
경기도	여주시양평군		 16.502 	 29.655 	 28.029 	 1.626 	 14.876 	 2.323 	 67.998 	 70.321 	 17.199 
경기도	이천시	증포동	 33.852 	 47.871 	 47.076 	 0.795 	 33.057 	 13.418 	 34.150 	 47.568 	 46.475 
경기도	이천시	부발읍	 32.440 	 49.762 	 48.713 	 1.050 	 31.390 	 9.441 	 37.542 	 46.983 	 40.831 
경기도	이천시	창전동	 31.601 	 35.489 	 34.891 	 0.598 	 31.003 	 19.623 	 38.258 	 57.881 	 50.627 
경기도	이천시	신둔면	 31.461 	 34.764 	 32.537 	 2.226 	 29.235 	 17.208 	 42.101 	 59.310 	 46.443 
경기도	이천시	대월면	 31.436 	 46.753 	 45.950 	 0.803 	 30.633 	 10.557 	 39.062 	 49.619 	 41.191 
경기도	이천시	백사면	 31.296 	 34.186 	 32.911 	 1.275 	 30.021 	 19.100 	 40.250 	 59.350 	 49.121 
경기도	이천시	중리동	 31.288 	 38.915 	 37.717 	 1.198 	 30.090 	 15.612 	 40.157 	 55.769 	 45.701 
경기도	이천시	관고동	 29.880 	 36.705 	 36.149 	 0.556 	 29.324 	 15.991 	 41.819 	 57.809 	 45.314 
경기도	이천시	호법면	 27.289 	 26.517 	 24.257 	 2.261 	 25.028 	 17.140 	 50.458 	 67.598 	 42.168 
경기도	이천시	장호원읍	 25.707 	 33.056 	 32.337 	 0.719 	 24.987 	 12.298 	 50.416 	 62.714 	 37.285 
경기도	이천시	마장면	 25.047 	 28.905 	 27.127 	 1.778 	 23.268 	 12.793 	 53.894 	 66.687 	 36.061 
경기도	이천시	설성면	 22.205 	 30.518 	 28.979 	 1.539 	 20.666 	 6.867 	 59.911 	 66.779 	 27.534 
경기도	이천시	율면	 21.525 	 32.592 	 30.958 	 1.634 	 19.891 	 4.801 	 60.810 	 65.610 	 24.692 
경기도	이천시	모가면	 17.497 	 26.200 	 24.733 	 1.467 	 16.031 	 3.664 	 68.670 	 72.335 	 19.695 
경기도	이천시		 28.038 	 35.874 	 34.595 	 1.279 	 26.759 	 12.751 	 46.964 	 59.715 	 39.510 
경기도	용인시갑	원삼면	 8.218 	 29.009 	 21.540 	 7.469 	 0.749 	 4.041 	 66.576 	 70.616 	 4.790 
경기도	용인시갑	이동면	 4.340 	 43.780 	 40.431 	 3.349 	 0.991 	 7.789 	 47.935 	 55.724 	 8.781 
경기도	용인시갑	남사면	 3.721 	 34.734 	 32.086 	 2.647 	 1.074 	 7.417 	 57.313 	 64.730 	 8.490 
경기도	용인시갑	모현면	 3.547 	 43.865 	 41.212 	 2.653 	 0.894 	 4.634 	 51.054 	 55.688 	 5.528 
경기도	용인시갑	유림동	 3.192 	 49.525 	 47.232 	 2.294 	 0.898 	 3.051 	 46.974 	 50.025 	 3.949 
경기도	용인시갑	포곡읍	 2.985 	 47.392 	 45.404 	 1.988 	 0.997 	 5.272 	 46.837 	 52.109 	 6.269 
경기도	용인시갑	중앙동	 2.732 	 41.162 	 39.387 	 1.774 	 0.958 	 1.829 	 56.531 	 58.360 	 2.787 
경기도	용인시갑	양지면	 2.717 	 40.613 	 38.762 	 1.851 	 0.866 	 3.863 	 55.091 	 58.954 	 4.729 
경기도	용인시갑	동부동	 2.381 	 41.289 	 39.778 	 1.511 	 0.870 	 1.282 	 56.994 	 58.276 	 2.152 
경기도	용인시갑	백암면	 1.905 	 31.470 	 30.985 	 0.485 	 1.420 	 2.039 	 65.781 	 67.820 	 3.459 
경기도	용인시갑	역삼동	 1.873 	 46.485 	 45.464 	 1.020 	 0.853 	 2.012 	 51.077 	 53.089 	 2.865 
경기도	용인시갑		 3.419 	 40.848 	 38.389 	 2.458 	 0.961 	 3.930 	 54.742 	 58.672 	 4.891 
경기도	용인시을	서농동	 6.571 	 57.786 	 51.589 	 6.197 	 0.375 	 2.484 	 39.637 	 42.121 	 2.858 
경기도	용인시을	기흥동	 3.352 	 51.090 	 48.128 	 2.961 	 0.390 	 6.210 	 42.602 	 48.813 	 6.601 
경기도	용인시을	상갈동	 2.881 	 53.017 	 50.461 	 2.556 	 0.325 	 3.593 	 43.310 	 46.902 	 3.918 
경기도	용인시을	영덕동	 2.801 	 57.882 	 55.399 	 2.483 	 0.318 	 2.547 	 39.465 	 42.012 	 2.865 
경기도	용인시을	상하동	 2.089 	 52.286 	 50.478 	 1.808 	 0.281 	 2.901 	 44.742 	 47.644 	 3.183 
경기도	용인시을	구갈동	 1.738 	 54.420 	 53.012 	 1.408 	 0.330 	 3.632 	 41.865 	 45.498 	 3.962 
경기도	용인시을	신갈동	 1.699 	 52.773 	 51.376 	 1.397 	 0.302 	 3.088 	 44.063 	 47.151 	 3.390 
경기도	용인시을		 3.019 	 54.179 	 51.492 	 2.687 	 0.332 	 3.494 	 42.241 	 45.734 	 3.825 
경기도	용인시병	성복동	 7.835 	 30.717 	 25.425 	 5.292 	 2.543 	 2.398 	 65.613 	 68.011 	 4.941 
경기도	용인시병	상현1동	 7.291 	 42.014 	 36.942 	 5.073 	 2.219 	 4.879 	 51.997 	 56.876 	 7.098 
경기도	용인시병	신봉동	 6.666 	 41.395 	 37.906 	 3.489 	 3.177 	 2.654 	 54.363 	 57.017 	 5.831 
경기도	용인시병	동천동	 6.133 	 46.720 	 43.190 	 3.530 	 2.603 	 1.034 	 50.945 	 51.979 	 3.637 
경기도	용인시병	풍덕천2동	 5.622 	 50.373 	 47.351 	 3.022 	 2.600 	 2.394 	 45.933 	 48.327 	 4.993 
경기도	용인시병	풍덕천1동	 4.924 	 51.820 	 49.870 	 1.950 	 2.974 	 2.218 	 44.476 	 46.693 	 5.192 
경기도	용인시병	상현2동	 4.447 	 45.699 	 41.542 	 4.157 	 0.290 	 2.572 	 51.657 	 54.229 	 2.861 
